participant_id,Group,Questions,Response,DISPLAY,PROMPT,QUESTION,Picture
group_4_4,4,Q4,Neither completely true nor completely false,2,AND,C2,LokiLeoCocoMilo
group_4_4,4,Q6,Completely false,0,AND,C3,LeoMaxNalaMia
group_4_4,4,Q8,Completely true,4,ALL,C4,MaxCocoLunaTom
group_4_4,4,Q10,Completely false,2,ALL,C5,CocoNalaMiloLala
group_4_4,4,Q12,Completely false,0,ALL,C6,NalaLunaMiaLoki
group_4_4,4,Q14,Completely true,4,AND,C7,LunaMiloTomLeo
group_4_4,4,Q16,Neither completely true nor completely false,2,AND,C8,MiloMiaLalaMax
group_4_4,4,Q18,Completely false,0,AND,C9,MiaTomLokiCoco
group_4_4,4,Q20,Completely true,4,ALL,C10,TomLalaLeoNala
group_4_4,4,Q22,Completely false,2,ALL,C11,LalaLokiLeoMax
group_4_4,4,Q24,Completely false,0,ALL,C12,LokiLeoMaxCoco
group_4_4,4,Q26,Completely true,4,AND,C13,LeoMaxCocoNala
group_4_4,4,Q28,Neither completely true nor completely false,2,AND,C14,MaxCocoNalaLuna
group_4_4,4,Q30,Completely false,0,AND,C15,CocoNalaLunaMilo
group_4_4,4,Q32,Completely true,4,ALL,C16,NalaLunaMiloMia
group_4_4,4,Q34,Completely false,2,ALL,C17,LunaMiloMiaTom
group_4_4,4,Q36,Completely false,0,ALL,C18,MiloMiaTomLala
group_4_4,4,Q38,Completely true,4,AND,C19,MiaTomLalaLoki
group_4_4,4,Q40,Neither completely true nor completely false,2,AND,C20,TomLalaLokiLeo
group_4_4,4,Q42,Completely false,0,AND,C21,LalaMaxLunaTom
group_4_4,4,Q44,Completely true,4,ALL,C22,LokiCocoMiloLala
group_4_4,4,Q46,Completely false,2,ALL,C23,LeoNalaMiaLoki
group_4_4,4,Q48,Completely false,0,ALL,C24,MaxLunaTomLeo
group_4_4,4,Q50,Completely true,4,AND,C25,CocoMiloLalaMax
group_4_4,4,Q52,Neither completely true nor completely false,2,AND,C26,NalaMiaLokiCoco
group_4_4,4,Q54,Completely false,0,AND,C27,LunaTomLeoNala
group_4_4,4,Q56,Completely true,4,ALL,C28,MiloLalaMaxLuna
group_4_4,4,Q58,Completely false,2,ALL,C29,MiaLokiCocoMilo
group_4_4,4,Q60,Completely false,0,ALL,C30,TomLeoNalaMia
group_4_5,4,Q2,Completely true,4,AND,C1,LalaLokiMaxLuna
group_4_5,4,Q4,Completely false,2,AND,C2,LokiLeoCocoMilo
group_4_5,4,Q6,Completely false,0,AND,C3,LeoMaxNalaMia
group_4_5,4,Q8,Completely true,4,ALL,C4,MaxCocoLunaTom
group_4_5,4,Q10,Completely false,2,ALL,C5,CocoNalaMiloLala
group_4_5,4,Q12,Completely false,0,ALL,C6,NalaLunaMiaLoki
group_4_5,4,Q14,Completely true,4,AND,C7,LunaMiloTomLeo
group_4_5,4,Q16,Completely false,2,AND,C8,MiloMiaLalaMax
group_4_5,4,Q18,Completely false,0,AND,C9,MiaTomLokiCoco
group_4_5,4,Q20,Completely true,4,ALL,C10,TomLalaLeoNala
group_4_5,4,Q22,Completely false,2,ALL,C11,LalaLokiLeoMax
group_4_5,4,Q24,Completely false,0,ALL,C12,LokiLeoMaxCoco
group_4_5,4,Q26,Completely true,4,AND,C13,LeoMaxCocoNala
group_4_5,4,Q28,Completely false,2,AND,C14,MaxCocoNalaLuna
group_4_5,4,Q30,Completely false,0,AND,C15,CocoNalaLunaMilo
group_4_5,4,Q32,Completely true,4,ALL,C16,NalaLunaMiloMia
group_4_5,4,Q34,Completely false,2,ALL,C17,LunaMiloMiaTom
group_4_5,4,Q36,Completely false,0,ALL,C18,MiloMiaTomLala
group_4_5,4,Q38,Completely true,4,AND,C19,MiaTomLalaLoki
group_4_5,4,Q40,Completely false,2,AND,C20,TomLalaLokiLeo
group_4_5,4,Q42,Completely false,0,AND,C21,LalaMaxLunaTom
group_4_5,4,Q44,Completely true,4,ALL,C22,LokiCocoMiloLala
group_4_5,4,Q46,Completely false,2,ALL,C23,LeoNalaMiaLoki
group_4_5,4,Q48,Completely false,0,ALL,C24,MaxLunaTomLeo
group_4_5,4,Q50,Completely true,4,AND,C25,CocoMiloLalaMax
group_4_5,4,Q52,Completely false,2,AND,C26,NalaMiaLokiCoco
group_4_5,4,Q54,Completely false,0,AND,C27,LunaTomLeoNala
group_4_5,4,Q56,Completely true,4,ALL,C28,MiloLalaMaxLuna
group_4_5,4,Q58,Completely false,2,ALL,C29,MiaLokiCocoMilo
group_4_5,4,Q60,Completely false,0,ALL,C30,TomLeoNalaMia
group_4_6,4,Q2,Completely true,4,AND,C1,LalaLokiMaxLuna
group_4_6,4,Q4,Neither completely true nor completely false,2,AND,C2,LokiLeoCocoMilo
group_4_6,4,Q6,Completely false,0,AND,C3,LeoMaxNalaMia
group_4_6,4,Q8,Completely true,4,ALL,C4,MaxCocoLunaTom
group_4_6,4,Q10,Completely false,2,ALL,C5,CocoNalaMiloLala
group_4_6,4,Q12,Completely false,0,ALL,C6,NalaLunaMiaLoki
group_4_6,4,Q14,Completely true,4,AND,C7,LunaMiloTomLeo
group_4_6,4,Q16,Neither completely true nor completely false,2,AND,C8,MiloMiaLalaMax
group_4_6,4,Q18,Completely false,0,AND,C9,MiaTomLokiCoco
group_4_6,4,Q20,Completely true,4,ALL,C10,TomLalaLeoNala
group_4_6,4,Q22,Completely false,2,ALL,C11,LalaLokiLeoMax
group_4_6,4,Q24,Completely false,0,ALL,C12,LokiLeoMaxCoco
group_4_6,4,Q26,Completely true,4,AND,C13,LeoMaxCocoNala
group_4_6,4,Q28,Completely false,2,AND,C14,MaxCocoNalaLuna
group_4_6,4,Q30,Completely false,0,AND,C15,CocoNalaLunaMilo
group_4_6,4,Q32,Completely true,4,ALL,C16,NalaLunaMiloMia
group_4_6,4,Q34,Completely false,2,ALL,C17,LunaMiloMiaTom
group_4_6,4,Q36,Completely false,0,ALL,C18,MiloMiaTomLala
group_4_6,4,Q38,Completely true,4,AND,C19,MiaTomLalaLoki
group_4_6,4,Q40,Completely false,2,AND,C20,TomLalaLokiLeo
group_4_6,4,Q42,Completely false,0,AND,C21,LalaMaxLunaTom
group_4_6,4,Q44,Completely true,4,ALL,C22,LokiCocoMiloLala
group_4_6,4,Q46,Completely false,2,ALL,C23,LeoNalaMiaLoki
group_4_6,4,Q48,Completely false,0,ALL,C24,MaxLunaTomLeo
group_4_6,4,Q50,Completely true,4,AND,C25,CocoMiloLalaMax
group_4_6,4,Q52,Neither completely true nor completely false,2,AND,C26,NalaMiaLokiCoco
group_4_6,4,Q54,Completely false,0,AND,C27,LunaTomLeoNala
group_4_6,4,Q56,Completely true,4,ALL,C28,MiloLalaMaxLuna
group_4_6,4,Q58,Completely false,2,ALL,C29,MiaLokiCocoMilo
group_4_6,4,Q60,Completely false,0,ALL,C30,TomLeoNalaMia
group_4_7,4,Q2,Completely true,4,AND,C1,LalaLokiMaxLuna
group_4_7,4,Q4,Neither completely true nor completely false,2,AND,C2,LokiLeoCocoMilo
group_4_7,4,Q6,Completely false,0,AND,C3,LeoMaxNalaMia
group_4_7,4,Q8,Completely true,4,ALL,C4,MaxCocoLunaTom
group_4_7,4,Q10,Completely false,2,ALL,C5,CocoNalaMiloLala
group_4_7,4,Q12,Completely false,0,ALL,C6,NalaLunaMiaLoki
group_4_7,4,Q14,Completely true,4,AND,C7,LunaMiloTomLeo
group_4_7,4,Q16,Neither completely true nor completely false,2,AND,C8,MiloMiaLalaMax
group_4_7,4,Q18,Completely false,0,AND,C9,MiaTomLokiCoco
group_4_7,4,Q20,Completely true,4,ALL,C10,TomLalaLeoNala
group_4_7,4,Q22,Completely false,2,ALL,C11,LalaLokiLeoMax
group_4_7,4,Q24,Completely false,0,ALL,C12,LokiLeoMaxCoco
group_4_7,4,Q26,Completely true,4,AND,C13,LeoMaxCocoNala
group_4_7,4,Q28,Neither completely true nor completely false,2,AND,C14,MaxCocoNalaLuna
group_4_7,4,Q30,Completely false,0,AND,C15,CocoNalaLunaMilo
group_4_7,4,Q32,Completely true,4,ALL,C16,NalaLunaMiloMia
group_4_7,4,Q34,Completely false,2,ALL,C17,LunaMiloMiaTom
group_4_7,4,Q36,Completely false,0,ALL,C18,MiloMiaTomLala
group_4_7,4,Q38,Completely true,4,AND,C19,MiaTomLalaLoki
group_4_7,4,Q40,Neither completely true nor completely false,2,AND,C20,TomLalaLokiLeo
group_4_7,4,Q42,Completely false,0,AND,C21,LalaMaxLunaTom
group_4_7,4,Q44,Completely true,4,ALL,C22,LokiCocoMiloLala
group_4_7,4,Q46,Completely false,2,ALL,C23,LeoNalaMiaLoki
group_4_7,4,Q48,Completely false,0,ALL,C24,MaxLunaTomLeo
group_4_7,4,Q50,Completely true,4,AND,C25,CocoMiloLalaMax
group_4_7,4,Q52,Neither completely true nor completely false,2,AND,C26,NalaMiaLokiCoco
group_4_7,4,Q54,Completely false,0,AND,C27,LunaTomLeoNala
group_4_7,4,Q56,Completely true,4,ALL,C28,MiloLalaMaxLuna
group_4_7,4,Q58,Completely false,2,ALL,C29,MiaLokiCocoMilo
group_4_7,4,Q60,Completely false,0,ALL,C30,TomLeoNalaMia
group_5_1,5,Q2,Completely false,2,ALL,C1,LalaLokiMaxLuna
group_5_1,5,Q4,Completely false,0,ALL,C2,LokiLeoCocoMilo
group_5_1,5,Q6,Completely true,4,AND,C3,LeoMaxNalaMia
group_5_1,5,Q8,Completely false,2,AND,C4,MaxCocoLunaTom
group_5_1,5,Q10,Completely false,0,AND,C5,CocoNalaMiloLala
group_5_1,5,Q12,Completely true,4,ALL,C6,NalaLunaMiaLoki
group_5_1,5,Q14,Completely false,2,ALL,C7,LunaMiloTomLeo
group_5_1,5,Q16,Completely false,0,ALL,C8,MiloMiaLalaMax
group_5_1,5,Q18,Completely true,4,AND,C9,MiaTomLokiCoco
group_5_1,5,Q20,Completely false,2,AND,C10,TomLalaLeoNala
group_5_1,5,Q22,Completely false,0,AND,C11,LalaLokiLeoMax
group_5_1,5,Q24,Completely true,4,ALL,C12,LokiLeoMaxCoco
group_5_1,5,Q26,Completely false,2,ALL,C13,LeoMaxCocoNala
group_5_1,5,Q28,Completely false,0,ALL,C14,MaxCocoNalaLuna
group_5_1,5,Q30,Completely true,4,AND,C15,CocoNalaLunaMilo
group_5_1,5,Q32,Completely false,2,AND,C16,NalaLunaMiloMia
group_5_1,5,Q34,Completely false,0,AND,C17,LunaMiloMiaTom
group_5_1,5,Q36,Completely true,4,ALL,C18,MiloMiaTomLala
group_5_1,5,Q38,Completely false,2,ALL,C19,MiaTomLalaLoki
group_5_1,5,Q40,Completely false,0,ALL,C20,TomLalaLokiLeo
group_5_1,5,Q42,Completely true,4,AND,C21,LalaMaxLunaTom
group_5_1,5,Q44,Completely false,2,AND,C22,LokiCocoMiloLala
group_5_1,5,Q46,Completely false,0,AND,C23,LeoNalaMiaLoki
group_5_1,5,Q48,Completely true,4,ALL,C24,MaxLunaTomLeo
group_5_1,5,Q50,Completely false,2,ALL,C25,CocoMiloLalaMax
group_5_1,5,Q52,Completely false,0,ALL,C26,NalaMiaLokiCoco
group_5_1,5,Q54,Completely true,4,AND,C27,LunaTomLeoNala
group_5_1,5,Q56,Completely false,2,AND,C28,MiloLalaMaxLuna
group_5_1,5,Q58,Completely false,0,AND,C29,MiaLokiCocoMilo
group_5_1,5,Q60,Completely true,4,ALL,C30,TomLeoNalaMia
group_5_2,5,Q2,Completely false,2,ALL,C1,LalaLokiMaxLuna
group_5_2,5,Q4,Completely false,0,ALL,C2,LokiLeoCocoMilo
group_5_2,5,Q6,Completely true,4,AND,C3,LeoMaxNalaMia
group_5_2,5,Q8,Completely false,2,AND,C4,MaxCocoLunaTom
group_5_2,5,Q10,Completely false,0,AND,C5,CocoNalaMiloLala
group_5_2,5,Q12,Completely true,4,ALL,C6,NalaLunaMiaLoki
group_5_2,5,Q14,Completely false,2,ALL,C7,LunaMiloTomLeo
group_5_2,5,Q16,Completely false,0,ALL,C8,MiloMiaLalaMax
group_5_2,5,Q18,Completely true,4,AND,C9,MiaTomLokiCoco
group_5_2,5,Q20,Completely false,2,AND,C10,TomLalaLeoNala
group_5_2,5,Q22,Completely false,0,AND,C11,LalaLokiLeoMax
group_5_2,5,Q24,Completely true,4,ALL,C12,LokiLeoMaxCoco
group_5_2,5,Q26,Completely false,2,ALL,C13,LeoMaxCocoNala
group_5_2,5,Q28,Completely false,0,ALL,C14,MaxCocoNalaLuna
group_5_2,5,Q30,Completely true,4,AND,C15,CocoNalaLunaMilo
group_5_2,5,Q32,Completely false,2,AND,C16,NalaLunaMiloMia
group_5_2,5,Q34,Completely false,0,AND,C17,LunaMiloMiaTom
group_5_2,5,Q36,Completely true,4,ALL,C18,MiloMiaTomLala
group_5_2,5,Q38,Completely false,2,ALL,C19,MiaTomLalaLoki
group_5_2,5,Q40,Completely false,0,ALL,C20,TomLalaLokiLeo
group_5_2,5,Q42,Completely true,4,AND,C21,LalaMaxLunaTom
group_5_2,5,Q44,Completely false,2,AND,C22,LokiCocoMiloLala
group_5_2,5,Q46,Completely false,0,AND,C23,LeoNalaMiaLoki
group_5_2,5,Q48,Completely true,4,ALL,C24,MaxLunaTomLeo
group_5_2,5,Q50,Completely false,2,ALL,C25,CocoMiloLalaMax
group_5_2,5,Q52,Completely false,0,ALL,C26,NalaMiaLokiCoco
group_5_2,5,Q54,Completely true,4,AND,C27,LunaTomLeoNala
group_5_2,5,Q56,Completely false,2,AND,C28,MiloLalaMaxLuna
group_5_2,5,Q58,Completely false,0,AND,C29,MiaLokiCocoMilo
group_5_2,5,Q60,Completely true,4,ALL,C30,TomLeoNalaMia
group_5_3,5,Q2,Completely false,2,ALL,C1,LalaLokiMaxLuna
group_5_3,5,Q4,Completely false,0,ALL,C2,LokiLeoCocoMilo
group_5_3,5,Q6,Completely true,4,AND,C3,LeoMaxNalaMia
group_5_3,5,Q8,Neither completely true nor completely false,2,AND,C4,MaxCocoLunaTom
group_5_3,5,Q10,Completely false,0,AND,C5,CocoNalaMiloLala
group_5_3,5,Q12,Completely true,4,ALL,C6,NalaLunaMiaLoki
group_5_3,5,Q14,Completely false,2,ALL,C7,LunaMiloTomLeo
group_5_3,5,Q16,Completely false,0,ALL,C8,MiloMiaLalaMax
group_5_3,5,Q18,Completely true,4,AND,C9,MiaTomLokiCoco
group_5_3,5,Q20,Neither completely true nor completely false,2,AND,C10,TomLalaLeoNala
group_5_3,5,Q22,Completely false,0,AND,C11,LalaLokiLeoMax
group_5_3,5,Q24,Completely true,4,ALL,C12,LokiLeoMaxCoco
group_5_3,5,Q26,Completely false,2,ALL,C13,LeoMaxCocoNala
group_5_3,5,Q28,Completely false,0,ALL,C14,MaxCocoNalaLuna
group_5_3,5,Q30,Completely true,4,AND,C15,CocoNalaLunaMilo
group_5_3,5,Q32,Neither completely true nor completely false,2,AND,C16,NalaLunaMiloMia
group_5_3,5,Q34,Completely false,0,AND,C17,LunaMiloMiaTom
group_5_3,5,Q36,Completely true,4,ALL,C18,MiloMiaTomLala
group_5_3,5,Q38,Completely false,2,ALL,C19,MiaTomLalaLoki
group_5_3,5,Q40,Completely false,0,ALL,C20,TomLalaLokiLeo
group_5_3,5,Q42,Completely true,4,AND,C21,LalaMaxLunaTom
group_5_3,5,Q44,Neither completely true nor completely false,2,AND,C22,LokiCocoMiloLala
group_5_3,5,Q46,Completely false,0,AND,C23,LeoNalaMiaLoki
group_5_3,5,Q48,Completely true,4,ALL,C24,MaxLunaTomLeo
group_5_3,5,Q50,Completely false,2,ALL,C25,CocoMiloLalaMax
group_5_3,5,Q52,Completely false,0,ALL,C26,NalaMiaLokiCoco
group_5_3,5,Q54,Completely true,4,AND,C27,LunaTomLeoNala
group_5_3,5,Q56,Neither completely true nor completely false,2,AND,C28,MiloLalaMaxLuna
group_5_3,5,Q58,Completely false,0,AND,C29,MiaLokiCocoMilo
group_5_3,5,Q60,Completely true,4,ALL,C30,TomLeoNalaMia
group_5_4,5,Q2,Completely false,2,ALL,C1,LalaLokiMaxLuna
group_5_4,5,Q4,Completely false,0,ALL,C2,LokiLeoCocoMilo
group_5_4,5,Q6,Completely true,4,AND,C3,LeoMaxNalaMia
group_5_4,5,Q8,Completely false,2,AND,C4,MaxCocoLunaTom
group_5_4,5,Q10,Completely false,0,AND,C5,CocoNalaMiloLala
group_5_4,5,Q12,Completely true,4,ALL,C6,NalaLunaMiaLoki
group_5_4,5,Q14,Completely false,2,ALL,C7,LunaMiloTomLeo
group_5_4,5,Q16,Completely false,0,ALL,C8,MiloMiaLalaMax
group_5_4,5,Q18,Completely true,4,AND,C9,MiaTomLokiCoco
group_5_4,5,Q20,Completely false,2,AND,C10,TomLalaLeoNala
group_5_4,5,Q22,Completely false,0,AND,C11,LalaLokiLeoMax
group_5_4,5,Q24,Completely true,4,ALL,C12,LokiLeoMaxCoco
group_5_4,5,Q26,Completely false,2,ALL,C13,LeoMaxCocoNala
group_5_4,5,Q28,Completely false,0,ALL,C14,MaxCocoNalaLuna
group_5_4,5,Q30,Completely true,4,AND,C15,CocoNalaLunaMilo
group_5_4,5,Q32,Completely false,2,AND,C16,NalaLunaMiloMia
group_5_4,5,Q34,Completely false,0,AND,C17,LunaMiloMiaTom
group_5_4,5,Q36,Completely true,4,ALL,C18,MiloMiaTomLala
group_5_4,5,Q38,Completely false,2,ALL,C19,MiaTomLalaLoki
group_5_4,5,Q40,Completely false,0,ALL,C20,TomLalaLokiLeo
group_5_4,5,Q42,Completely true,4,AND,C21,LalaMaxLunaTom
group_5_4,5,Q44,Completely false,2,AND,C22,LokiCocoMiloLala
group_5_4,5,Q46,Completely false,0,AND,C23,LeoNalaMiaLoki
group_5_4,5,Q48,Completely true,4,ALL,C24,MaxLunaTomLeo
group_5_4,5,Q50,Completely false,2,ALL,C25,CocoMiloLalaMax
group_5_4,5,Q52,Completely false,0,ALL,C26,NalaMiaLokiCoco
group_5_4,5,Q54,Completely true,4,AND,C27,LunaTomLeoNala
group_5_4,5,Q56,Completely false,2,AND,C28,MiloLalaMaxLuna
group_5_4,5,Q58,Completely false,0,AND,C29,MiaLokiCocoMilo
group_5_4,5,Q60,Completely true,4,ALL,C30,TomLeoNalaMia
group_5_5,5,Q2,Completely false,2,ALL,C1,LalaLokiMaxLuna
group_5_5,5,Q4,Completely false,0,ALL,C2,LokiLeoCocoMilo
group_5_5,5,Q6,Completely true,4,AND,C3,LeoMaxNalaMia
group_5_5,5,Q8,Completely false,2,AND,C4,MaxCocoLunaTom
group_5_5,5,Q10,Completely false,0,AND,C5,CocoNalaMiloLala
group_5_5,5,Q12,Completely true,4,ALL,C6,NalaLunaMiaLoki
group_5_5,5,Q14,Completely false,2,ALL,C7,LunaMiloTomLeo
group_5_5,5,Q16,Completely false,0,ALL,C8,MiloMiaLalaMax
group_5_5,5,Q18,Completely true,4,AND,C9,MiaTomLokiCoco
group_5_5,5,Q20,Neither completely true nor completely false,2,AND,C10,TomLalaLeoNala
group_5_5,5,Q22,Completely false,0,AND,C11,LalaLokiLeoMax
group_5_5,5,Q24,Completely true,4,ALL,C12,LokiLeoMaxCoco
group_5_5,5,Q26,Completely false,2,ALL,C13,LeoMaxCocoNala
group_5_5,5,Q28,Completely false,0,ALL,C14,MaxCocoNalaLuna
group_5_5,5,Q30,Completely true,4,AND,C15,CocoNalaLunaMilo
group_5_5,5,Q32,Neither completely true nor completely false,2,AND,C16,NalaLunaMiloMia
group_5_5,5,Q34,Completely false,0,AND,C17,LunaMiloMiaTom
group_5_5,5,Q36,Completely true,4,ALL,C18,MiloMiaTomLala
group_5_5,5,Q38,Completely false,2,ALL,C19,MiaTomLalaLoki
group_5_5,5,Q40,Completely false,0,ALL,C20,TomLalaLokiLeo
group_5_5,5,Q42,Completely true,4,AND,C21,LalaMaxLunaTom
group_5_5,5,Q44,Neither completely true nor completely false,2,AND,C22,LokiCocoMiloLala
group_5_5,5,Q46,Completely false,0,AND,C23,LeoNalaMiaLoki
group_5_5,5,Q48,Completely true,4,ALL,C24,MaxLunaTomLeo
group_5_5,5,Q50,Completely false,2,ALL,C25,CocoMiloLalaMax
group_5_5,5,Q52,Completely false,0,ALL,C26,NalaMiaLokiCoco
group_5_5,5,Q54,Completely true,4,AND,C27,LunaTomLeoNala
group_5_5,5,Q56,Neither completely true nor completely false,2,AND,C28,MiloLalaMaxLuna
group_5_5,5,Q58,Completely false,0,AND,C29,MiaLokiCocoMilo
group_5_5,5,Q60,Completely true,4,ALL,C30,TomLeoNalaMia
group_5_6,5,Q2,Completely false,2,ALL,C1,LalaLokiMaxLuna
group_5_6,5,Q4,Completely false,0,ALL,C2,LokiLeoCocoMilo
group_5_6,5,Q6,Completely true,4,AND,C3,LeoMaxNalaMia
group_5_6,5,Q8,Completely false,2,AND,C4,MaxCocoLunaTom
group_5_6,5,Q10,Completely false,0,AND,C5,CocoNalaMiloLala
group_5_6,5,Q12,Completely true,4,ALL,C6,NalaLunaMiaLoki
group_5_6,5,Q14,Completely false,2,ALL,C7,LunaMiloTomLeo
group_5_6,5,Q16,Completely false,0,ALL,C8,MiloMiaLalaMax
group_5_6,5,Q18,Completely true,4,AND,C9,MiaTomLokiCoco
group_5_6,5,Q20,Completely false,2,AND,C10,TomLalaLeoNala
group_5_6,5,Q22,Completely false,0,AND,C11,LalaLokiLeoMax
group_5_6,5,Q24,Completely true,4,ALL,C12,LokiLeoMaxCoco
group_5_6,5,Q26,Completely false,2,ALL,C13,LeoMaxCocoNala
group_5_6,5,Q28,Completely false,0,ALL,C14,MaxCocoNalaLuna
group_5_6,5,Q30,Completely true,4,AND,C15,CocoNalaLunaMilo
group_5_6,5,Q32,Completely false,2,AND,C16,NalaLunaMiloMia
group_5_6,5,Q34,Completely false,0,AND,C17,LunaMiloMiaTom
group_5_6,5,Q36,Completely true,4,ALL,C18,MiloMiaTomLala
group_5_6,5,Q38,Completely false,2,ALL,C19,MiaTomLalaLoki
group_5_6,5,Q40,Completely false,0,ALL,C20,TomLalaLokiLeo
group_5_6,5,Q42,Completely true,4,AND,C21,LalaMaxLunaTom
group_5_6,5,Q44,Completely false,2,AND,C22,LokiCocoMiloLala
group_5_6,5,Q46,Completely false,0,AND,C23,LeoNalaMiaLoki
group_5_6,5,Q48,Completely true,4,ALL,C24,MaxLunaTomLeo
group_5_6,5,Q50,Completely false,2,ALL,C25,CocoMiloLalaMax
group_5_6,5,Q52,Completely false,0,ALL,C26,NalaMiaLokiCoco
group_5_6,5,Q54,Completely true,4,AND,C27,LunaTomLeoNala
group_5_6,5,Q56,Completely false,2,AND,C28,MiloLalaMaxLuna
group_5_6,5,Q58,Completely false,0,AND,C29,MiaLokiCocoMilo
group_5_6,5,Q60,Completely true,4,ALL,C30,TomLeoNalaMia
group_5_7,5,Q2,Completely false,2,ALL,C1,LalaLokiMaxLuna
group_5_7,5,Q4,Completely false,0,ALL,C2,LokiLeoCocoMilo
group_5_7,5,Q6,Completely true,4,AND,C3,LeoMaxNalaMia
group_5_7,5,Q8,Neither completely true nor completely false,2,AND,C4,MaxCocoLunaTom
group_5_7,5,Q10,Completely false,0,AND,C5,CocoNalaMiloLala
group_5_7,5,Q12,Completely true,4,ALL,C6,NalaLunaMiaLoki
group_5_7,5,Q14,Completely false,2,ALL,C7,LunaMiloTomLeo
group_5_7,5,Q16,Completely false,0,ALL,C8,MiloMiaLalaMax
group_5_7,5,Q18,Completely true,4,AND,C9,MiaTomLokiCoco
group_5_7,5,Q20,Neither completely true nor completely false,2,AND,C10,TomLalaLeoNala
group_5_7,5,Q22,Completely false,0,AND,C11,LalaLokiLeoMax
group_5_7,5,Q24,Completely true,4,ALL,C12,LokiLeoMaxCoco
group_5_7,5,Q26,Completely false,2,ALL,C13,LeoMaxCocoNala
group_5_7,5,Q28,Completely false,0,ALL,C14,MaxCocoNalaLuna
group_5_7,5,Q30,Completely true,4,AND,C15,CocoNalaLunaMilo
group_5_7,5,Q32,Completely false,2,AND,C16,NalaLunaMiloMia
group_5_7,5,Q34,Completely false,0,AND,C17,LunaMiloMiaTom
group_5_7,5,Q36,Completely true,4,ALL,C18,MiloMiaTomLala
group_5_7,5,Q38,Completely false,2,ALL,C19,MiaTomLalaLoki
group_5_7,5,Q40,Completely false,0,ALL,C20,TomLalaLokiLeo
group_5_7,5,Q42,Completely true,4,AND,C21,LalaMaxLunaTom
group_5_7,5,Q44,Neither completely true nor completely false,2,AND,C22,LokiCocoMiloLala
group_5_7,5,Q46,Completely false,0,AND,C23,LeoNalaMiaLoki
group_5_7,5,Q48,Completely true,4,ALL,C24,MaxLunaTomLeo
group_5_7,5,Q50,Completely false,2,ALL,C25,CocoMiloLalaMax
group_5_7,5,Q52,Completely false,0,ALL,C26,NalaMiaLokiCoco
group_5_7,5,Q54,Completely true,4,AND,C27,LunaTomLeoNala
group_5_7,5,Q56,Completely false,2,AND,C28,MiloLalaMaxLuna
group_5_7,5,Q58,Completely false,0,AND,C29,MiaLokiCocoMilo
group_5_7,5,Q60,Completely true,4,ALL,C30,TomLeoNalaMia
group_6_1,6,Q2,Completely false,0,ALL,C1,LalaLokiMaxLuna
group_6_1,6,Q4,Completely true,4,AND,C2,LokiLeoCocoMilo
group_6_1,6,Q6,Completely false,2,AND,C3,LeoMaxNalaMia
group_6_1,6,Q8,Completely false,0,AND,C4,MaxCocoLunaTom
group_6_1,6,Q10,Completely true,4,ALL,C5,CocoNalaMiloLala
group_6_1,6,Q12,Completely false,2,ALL,C6,NalaLunaMiaLoki
group_6_1,6,Q14,Completely false,0,ALL,C7,LunaMiloTomLeo
group_6_1,6,Q16,Completely true,4,AND,C8,MiloMiaLalaMax
group_6_1,6,Q18,Completely false,2,AND,C9,MiaTomLokiCoco
group_6_1,6,Q20,Completely false,0,AND,C10,TomLalaLeoNala
group_6_1,6,Q22,Completely true,4,ALL,C11,LalaLokiLeoMax
group_6_1,6,Q24,Neither completely true nor completely false,2,ALL,C12,LokiLeoMaxCoco
group_6_1,6,Q26,Completely false,0,ALL,C13,LeoMaxCocoNala
group_6_1,6,Q28,Completely true,4,AND,C14,MaxCocoNalaLuna
group_6_1,6,Q30,Neither completely true nor completely false,2,AND,C15,CocoNalaLunaMilo
group_6_1,6,Q32,Completely false,0,AND,C16,NalaLunaMiloMia
group_6_1,6,Q34,Completely true,4,ALL,C17,LunaMiloMiaTom
group_6_1,6,Q36,Completely false,2,ALL,C18,MiloMiaTomLala
group_6_1,6,Q38,Completely false,0,ALL,C19,MiaTomLalaLoki
group_6_1,6,Q40,Completely true,4,AND,C20,TomLalaLokiLeo
group_6_1,6,Q42,Neither completely true nor completely false,2,AND,C21,LalaMaxLunaTom
group_6_1,6,Q44,Completely false,0,AND,C22,LokiCocoMiloLala
group_6_1,6,Q46,Completely true,4,ALL,C23,LeoNalaMiaLoki
group_6_1,6,Q48,Neither completely true nor completely false,2,ALL,C24,MaxLunaTomLeo
group_6_1,6,Q50,Completely false,0,ALL,C25,CocoMiloLalaMax
group_6_1,6,Q52,Completely true,4,AND,C26,NalaMiaLokiCoco
group_6_1,6,Q54,Neither completely true nor completely false,2,AND,C27,LunaTomLeoNala
group_6_1,6,Q56,Completely false,0,AND,C28,MiloLalaMaxLuna
group_6_1,6,Q58,Completely true,4,ALL,C29,MiaLokiCocoMilo
group_6_1,6,Q60,Neither completely true nor completely false,2,ALL,C30,TomLeoNalaMia
group_6_2,6,Q2,Completely false,0,ALL,C1,LalaLokiMaxLuna
group_6_2,6,Q4,Completely true,4,AND,C2,LokiLeoCocoMilo
group_6_2,6,Q6,Neither completely true nor completely false,2,AND,C3,LeoMaxNalaMia
group_6_2,6,Q8,Completely false,0,AND,C4,MaxCocoLunaTom
group_6_2,6,Q10,Completely true,4,ALL,C5,CocoNalaMiloLala
